onset	duration	sample	type	value
528.19140625	n/a	270435	STATUS	61468
528.55859375	n/a	270623	STATUS	61471
529.291015625	n/a	270998	STATUS	61472
529.56640625	n/a	271139	STATUS	61480
530.57421875	n/a	271655	STATUS	61490
531.890625	n/a	272329	STATUS	61501
532.533203125	n/a	272658	STATUS	61511
532.783203125	n/a	272786	STATUS	61450
534.283203125	n/a	273554	STATUS	61463
534.650390625	n/a	273742	STATUS	61471
534.92578125	n/a	273883	STATUS	61472
535.658203125	n/a	274258	STATUS	61480
536.666015625	n/a	274774	STATUS	61490
537.958984375	n/a	275436	STATUS	61501
538.451171875	n/a	275688	STATUS	61510
538.701171875	n/a	275816	STATUS	61450
540.201171875	n/a	276584	STATUS	61463
540.56640625	n/a	276771	STATUS	61471
540.841796875	n/a	276912	STATUS	61472
541.576171875	n/a	277288	STATUS	61480
542.583984375	n/a	277804	STATUS	61490
543.92578125	n/a	278491	STATUS	61500
544.509765625	n/a	278790	STATUS	61511
544.759765625	n/a	278918	STATUS	61450
546.259765625	n/a	279686	STATUS	61463
546.625	n/a	279873	STATUS	61471
546.900390625	n/a	280014	STATUS	61472
547.634765625	n/a	280390	STATUS	61480
548.642578125	n/a	280906	STATUS	61490
550.05859375	n/a	281631	STATUS	61500
550.626953125	n/a	281922	STATUS	61510
550.876953125	n/a	282050	STATUS	61450
552.376953125	n/a	282818	STATUS	61463
552.7421875	n/a	283005	STATUS	61471
553.017578125	n/a	283146	STATUS	61472
553.751953125	n/a	283522	STATUS	61480
554.759765625	n/a	284038	STATUS	61490
559.935546875	n/a	286688	STATUS	61501
561.943359375	n/a	287716	STATUS	61510
562.193359375	n/a	287844	STATUS	61450
563.693359375	n/a	288612	STATUS	61463
564.060546875	n/a	288800	STATUS	61471
564.3359375	n/a	288941	STATUS	61472
565.068359375	n/a	289316	STATUS	61480
566.078125	n/a	289833	STATUS	61490
567.443359375	n/a	290532	STATUS	61501
568.185546875	n/a	290912	STATUS	61511
568.435546875	n/a	291040	STATUS	61450
569.935546875	n/a	291808	STATUS	61468
570.302734375	n/a	291996	STATUS	61471
571.037109375	n/a	292372	STATUS	61472
571.310546875	n/a	292512	STATUS	61480
572.3203125	n/a	293029	STATUS	61490
573.37890625	n/a	293571	STATUS	61501
575.486328125	n/a	294650	STATUS	61510
575.736328125	n/a	294778	STATUS	61450
577.236328125	n/a	295546	STATUS	61463
577.603515625	n/a	295734	STATUS	61471
577.87890625	n/a	295875	STATUS	61472
578.611328125	n/a	296250	STATUS	61480
579.62109375	n/a	296767	STATUS	61490
580.99609375	n/a	297471	STATUS	61501
581.552734375	n/a	297756	STATUS	61511
581.802734375	n/a	297884	STATUS	61450
583.3046875	n/a	298653	STATUS	61468
583.669921875	n/a	298840	STATUS	61471
584.404296875	n/a	299216	STATUS	61472
584.6796875	n/a	299357	STATUS	61480
585.6875	n/a	299873	STATUS	61490
587.203125	n/a	300649	STATUS	61500
587.912109375	n/a	301012	STATUS	61511
588.162109375	n/a	301140	STATUS	61450
589.662109375	n/a	301908	STATUS	61468
590.029296875	n/a	302096	STATUS	61471
590.76171875	n/a	302471	STATUS	61472
591.037109375	n/a	302612	STATUS	61480
592.046875	n/a	303129	STATUS	61490
593.154296875	n/a	303696	STATUS	61500
593.638671875	n/a	303944	STATUS	61511
593.888671875	n/a	304072	STATUS	61450
595.388671875	n/a	304840	STATUS	61463
595.75390625	n/a	305027	STATUS	61471
596.029296875	n/a	305168	STATUS	61472
596.763671875	n/a	305544	STATUS	61480
597.771484375	n/a	306060	STATUS	61490
599.154296875	n/a	306768	STATUS	61501
599.4140625	n/a	306901	STATUS	61450
600.9140625	n/a	307669	STATUS	61468
601.279296875	n/a	307856	STATUS	61471
602.013671875	n/a	308232	STATUS	61472
602.2890625	n/a	308373	STATUS	61480
603.296875	n/a	308889	STATUS	61490
604.380859375	n/a	309444	STATUS	61501
605.072265625	n/a	309798	STATUS	61510
605.322265625	n/a	309926	STATUS	61450
606.822265625	n/a	310694	STATUS	61463
607.189453125	n/a	310882	STATUS	61471
607.46484375	n/a	311023	STATUS	61472
608.197265625	n/a	311398	STATUS	61480
609.205078125	n/a	311914	STATUS	61490
610.263671875	n/a	312456	STATUS	61501
610.705078125	n/a	312682	STATUS	61510
610.955078125	n/a	312810	STATUS	61450
612.455078125	n/a	313578	STATUS	61468
612.822265625	n/a	313766	STATUS	61471
613.556640625	n/a	314142	STATUS	61472
613.83203125	n/a	314283	STATUS	61480
614.83984375	n/a	314799	STATUS	61490
616.10546875	n/a	315447	STATUS	61501
616.673828125	n/a	315738	STATUS	61511
616.923828125	n/a	315866	STATUS	61450
618.423828125	n/a	316634	STATUS	61468
618.7890625	n/a	316821	STATUS	61471
619.5234375	n/a	317197	STATUS	61472
619.798828125	n/a	317338	STATUS	61480
620.806640625	n/a	317854	STATUS	61490
622.248046875	n/a	318592	STATUS	61501
622.82421875	n/a	318887	STATUS	61511
623.07421875	n/a	319015	STATUS	61450
624.57421875	n/a	319783	STATUS	61468
624.939453125	n/a	319970	STATUS	61471
625.673828125	n/a	320346	STATUS	61472
625.94921875	n/a	320487	STATUS	61480
626.95703125	n/a	321003	STATUS	61490
628.08984375	n/a	321583	STATUS	61500
628.96484375	n/a	322031	STATUS	61511
629.21484375	n/a	322159	STATUS	61450
630.71484375	n/a	322927	STATUS	61463
631.08203125	n/a	323115	STATUS	61471
631.357421875	n/a	323256	STATUS	61472
632.091796875	n/a	323632	STATUS	61480
633.099609375	n/a	324148	STATUS	61490
634.341796875	n/a	324784	STATUS	61501
634.765625	n/a	325001	STATUS	61511
635.015625	n/a	325129	STATUS	61450
636.515625	n/a	325897	STATUS	61463
636.8828125	n/a	326085	STATUS	61471
637.158203125	n/a	326226	STATUS	61472
637.890625	n/a	326601	STATUS	61480
638.900390625	n/a	327118	STATUS	61490
640.125	n/a	327745	STATUS	61500
640.708984375	n/a	328044	STATUS	61511
640.958984375	n/a	328172	STATUS	61450
642.458984375	n/a	328940	STATUS	61463
642.82421875	n/a	329127	STATUS	61471
643.099609375	n/a	329268	STATUS	61472
643.833984375	n/a	329644	STATUS	61480
644.841796875	n/a	330160	STATUS	61490
646.333984375	n/a	330924	STATUS	61500
646.767578125	n/a	331146	STATUS	61510
647.017578125	n/a	331274	STATUS	61450
648.517578125	n/a	332042	STATUS	61463
648.884765625	n/a	332230	STATUS	61471
649.158203125	n/a	332370	STATUS	61472
649.892578125	n/a	332746	STATUS	61480
650.900390625	n/a	333262	STATUS	61490
652.17578125	n/a	333915	STATUS	61501
652.658203125	n/a	334162	STATUS	61511
652.908203125	n/a	334290	STATUS	61450
654.41015625	n/a	335059	STATUS	61463
654.775390625	n/a	335246	STATUS	61471
655.05078125	n/a	335387	STATUS	61472
655.78515625	n/a	335763	STATUS	61480
656.79296875	n/a	336279	STATUS	61490
658.068359375	n/a	336932	STATUS	61500
658.6015625	n/a	337205	STATUS	61510
658.8515625	n/a	337333	STATUS	61450
660.3515625	n/a	338101	STATUS	61463
660.71875	n/a	338289	STATUS	61471
660.9921875	n/a	338429	STATUS	61472
661.7265625	n/a	338805	STATUS	61480
662.734375	n/a	339321	STATUS	61490
664.30078125	n/a	340123	STATUS	61500
665.068359375	n/a	340516	STATUS	61511
665.318359375	n/a	340644	STATUS	61450
666.818359375	n/a	341412	STATUS	61463
667.185546875	n/a	341600	STATUS	61471
667.4609375	n/a	341741	STATUS	61472
668.193359375	n/a	342116	STATUS	61480
669.201171875	n/a	342632	STATUS	61490
670.443359375	n/a	343268	STATUS	61500
671.02734375	n/a	343567	STATUS	61511
671.27734375	n/a	343695	STATUS	61450
672.77734375	n/a	344463	STATUS	61468
673.14453125	n/a	344651	STATUS	61471
673.876953125	n/a	345026	STATUS	61472
674.15234375	n/a	345167	STATUS	61480
675.16015625	n/a	345683	STATUS	61490
676.443359375	n/a	346340	STATUS	61501
677.53515625	n/a	346899	STATUS	61511
677.78515625	n/a	347027	STATUS	61450
679.287109375	n/a	347796	STATUS	61463
679.65234375	n/a	347983	STATUS	61471
679.927734375	n/a	348124	STATUS	61472
680.662109375	n/a	348500	STATUS	61480
681.669921875	n/a	349016	STATUS	61490
682.794921875	n/a	349592	STATUS	61501
683.302734375	n/a	349852	STATUS	61510
683.552734375	n/a	349980	STATUS	61450
685.052734375	n/a	350748	STATUS	61468
685.419921875	n/a	350936	STATUS	61471
686.154296875	n/a	351312	STATUS	61472
686.427734375	n/a	351452	STATUS	61480
687.4375	n/a	351969	STATUS	61490
688.74609375	n/a	352639	STATUS	61501
689.294921875	n/a	352920	STATUS	61511
689.544921875	n/a	353048	STATUS	61450
691.044921875	n/a	353816	STATUS	61463
691.412109375	n/a	354004	STATUS	61471
691.6875	n/a	354145	STATUS	61472
692.419921875	n/a	354520	STATUS	61480
693.4296875	n/a	355037	STATUS	61490
694.779296875	n/a	355728	STATUS	61501
695.419921875	n/a	356056	STATUS	61511
695.669921875	n/a	356184	STATUS	61450
697.169921875	n/a	356952	STATUS	61463
697.537109375	n/a	357140	STATUS	61471
697.8125	n/a	357281	STATUS	61472
698.546875	n/a	357657	STATUS	61480
699.5546875	n/a	358173	STATUS	61490
700.763671875	n/a	358792	STATUS	61501
701.5703125	n/a	359205	STATUS	61511
701.8203125	n/a	359333	STATUS	61450
703.322265625	n/a	360102	STATUS	61468
703.6875	n/a	360289	STATUS	61471
704.421875	n/a	360665	STATUS	61472
704.697265625	n/a	360806	STATUS	61480
705.705078125	n/a	361322	STATUS	61490
706.98046875	n/a	361975	STATUS	61500
707.60546875	n/a	362295	STATUS	61511
707.85546875	n/a	362423	STATUS	61450
709.35546875	n/a	363191	STATUS	61463
709.72265625	n/a	363379	STATUS	61471
709.99609375	n/a	363519	STATUS	61472
710.73046875	n/a	363895	STATUS	61480
711.73828125	n/a	364411	STATUS	61490
713.23828125	n/a	365179	STATUS	61501
713.86328125	n/a	365499	STATUS	61511
714.11328125	n/a	365627	STATUS	61450
715.61328125	n/a	366395	STATUS	61463
715.98046875	n/a	366583	STATUS	61471
716.255859375	n/a	366724	STATUS	61472
716.98828125	n/a	367099	STATUS	61480
717.998046875	n/a	367616	STATUS	61490
719.34765625	n/a	368307	STATUS	61500
719.888671875	n/a	368584	STATUS	61511
720.138671875	n/a	368712	STATUS	61450
721.638671875	n/a	369480	STATUS	61463
722.005859375	n/a	369668	STATUS	61471
722.28125	n/a	369809	STATUS	61472
723.013671875	n/a	370184	STATUS	61480
724.0234375	n/a	370701	STATUS	61490
725.40625	n/a	371409	STATUS	61501
725.97265625	n/a	371699	STATUS	61510
726.22265625	n/a	371827	STATUS	61450
727.72265625	n/a	372595	STATUS	61468
728.08984375	n/a	372783	STATUS	61471
728.82421875	n/a	373159	STATUS	61472
729.09765625	n/a	373299	STATUS	61480
730.107421875	n/a	373816	STATUS	61490
731.248046875	n/a	374400	STATUS	61501
731.890625	n/a	374729	STATUS	61511
732.140625	n/a	374857	STATUS	61450
733.640625	n/a	375625	STATUS	61463
734.0078125	n/a	375813	STATUS	61471
734.28125	n/a	375953	STATUS	61472
735.015625	n/a	376329	STATUS	61480
736.0234375	n/a	376845	STATUS	61490
737.306640625	n/a	377502	STATUS	61500
737.94921875	n/a	377831	STATUS	61510
747.900390625	n/a	382926	STATUS	61694
749.400390625	n/a	383694	STATUS	61450
750.900390625	n/a	384462	STATUS	61468
751.267578125	n/a	384650	STATUS	61471
752	n/a	385025	STATUS	61472
752.275390625	n/a	385166	STATUS	61480
753.283203125	n/a	385682	STATUS	61490
754.716796875	n/a	386416	STATUS	61501
755.359375	n/a	386745	STATUS	61511
755.609375	n/a	386873	STATUS	61450
757.109375	n/a	387641	STATUS	61468
757.474609375	n/a	387828	STATUS	61471
758.208984375	n/a	388204	STATUS	61472
758.484375	n/a	388345	STATUS	61480
759.4921875	n/a	388861	STATUS	61490
760.734375	n/a	389497	STATUS	61500
761.283203125	n/a	389778	STATUS	61511
761.533203125	n/a	389906	STATUS	61450
763.03515625	n/a	390675	STATUS	61463
763.400390625	n/a	390862	STATUS	61471
763.67578125	n/a	391003	STATUS	61472
764.41015625	n/a	391379	STATUS	61480
765.41796875	n/a	391895	STATUS	61490
766.642578125	n/a	392522	STATUS	61501
767.34375	n/a	392881	STATUS	61510
767.59375	n/a	393009	STATUS	61450
769.09375	n/a	393777	STATUS	61463
769.458984375	n/a	393964	STATUS	61471
769.734375	n/a	394105	STATUS	61472
770.46875	n/a	394481	STATUS	61480
771.4765625	n/a	394997	STATUS	61490
773.060546875	n/a	395808	STATUS	61500
773.767578125	n/a	396170	STATUS	61511
774.017578125	n/a	396298	STATUS	61450
775.51953125	n/a	397067	STATUS	61463
775.884765625	n/a	397254	STATUS	61471
776.16015625	n/a	397395	STATUS	61472
776.89453125	n/a	397771	STATUS	61480
777.90234375	n/a	398287	STATUS	61490
779.53515625	n/a	399123	STATUS	61500
780.244140625	n/a	399486	STATUS	61511
780.494140625	n/a	399614	STATUS	61450
781.994140625	n/a	400382	STATUS	61468
782.361328125	n/a	400570	STATUS	61471
783.09375	n/a	400945	STATUS	61472
783.369140625	n/a	401086	STATUS	61480
784.376953125	n/a	401602	STATUS	61490
785.802734375	n/a	402332	STATUS	61501
786.5703125	n/a	402725	STATUS	61511
786.8203125	n/a	402853	STATUS	61450
788.3203125	n/a	403621	STATUS	61468
788.685546875	n/a	403808	STATUS	61471
789.419921875	n/a	404184	STATUS	61472
789.6953125	n/a	404325	STATUS	61480
790.703125	n/a	404841	STATUS	61490
791.919921875	n/a	405464	STATUS	61500
792.6875	n/a	405857	STATUS	61511
792.9375	n/a	405985	STATUS	61450
794.4375	n/a	406753	STATUS	61463
794.802734375	n/a	406940	STATUS	61471
795.078125	n/a	407081	STATUS	61472
795.8125	n/a	407457	STATUS	61480
796.8203125	n/a	407973	STATUS	61490
798.3125	n/a	408737	STATUS	61501
798.87109375	n/a	409023	STATUS	61510
799.12109375	n/a	409151	STATUS	61450
800.62109375	n/a	409919	STATUS	61463
800.986328125	n/a	410106	STATUS	61471
801.26171875	n/a	410247	STATUS	61472
801.99609375	n/a	410623	STATUS	61480
803.00390625	n/a	411139	STATUS	61490
804.294921875	n/a	411800	STATUS	61500
805.1796875	n/a	412253	STATUS	61510
805.4296875	n/a	412381	STATUS	61450
806.9296875	n/a	413149	STATUS	61463
807.296875	n/a	413337	STATUS	61471
807.5703125	n/a	413477	STATUS	61472
808.3046875	n/a	413853	STATUS	61480
809.3125	n/a	414369	STATUS	61490
814.99609375	n/a	417279	STATUS	61501
815.6640625	n/a	417621	STATUS	61510
815.9140625	n/a	417749	STATUS	61450
817.4140625	n/a	418517	STATUS	61463
817.779296875	n/a	418704	STATUS	61471
818.0546875	n/a	418845	STATUS	61472
818.7890625	n/a	419221	STATUS	61480
819.796875	n/a	419737	STATUS	61490
821.0390625	n/a	420373	STATUS	61501
821.646484375	n/a	420684	STATUS	61511
821.896484375	n/a	420812	STATUS	61450
823.396484375	n/a	421580	STATUS	61463
823.763671875	n/a	421768	STATUS	61471
824.0390625	n/a	421909	STATUS	61472
824.771484375	n/a	422284	STATUS	61480
825.78125	n/a	422801	STATUS	61490
827.1484375	n/a	423501	STATUS	61500
827.681640625	n/a	423774	STATUS	61511
827.931640625	n/a	423902	STATUS	61450
829.431640625	n/a	424670	STATUS	61463
829.796875	n/a	424857	STATUS	61471
830.072265625	n/a	424998	STATUS	61472
830.806640625	n/a	425374	STATUS	61480
831.814453125	n/a	425890	STATUS	61490
833.96484375	n/a	426991	STATUS	61500
834.990234375	n/a	427516	STATUS	61510
835.240234375	n/a	427644	STATUS	61450
836.740234375	n/a	428412	STATUS	61463
837.107421875	n/a	428600	STATUS	61471
837.380859375	n/a	428740	STATUS	61472
838.115234375	n/a	429116	STATUS	61480
839.123046875	n/a	429632	STATUS	61490
841.556640625	n/a	430878	STATUS	61500
842.3984375	n/a	431309	STATUS	61510
842.6484375	n/a	431437	STATUS	61450
844.1484375	n/a	432205	STATUS	61463
844.515625	n/a	432393	STATUS	61471
844.791015625	n/a	432534	STATUS	61472
845.5234375	n/a	432909	STATUS	61480
846.533203125	n/a	433426	STATUS	61490
847.908203125	n/a	434130	STATUS	61500
849.515625	n/a	434953	STATUS	61510
849.765625	n/a	435081	STATUS	61450
851.265625	n/a	435849	STATUS	61468
851.6328125	n/a	436037	STATUS	61471
852.365234375	n/a	436412	STATUS	61472
852.640625	n/a	436553	STATUS	61480
853.650390625	n/a	437070	STATUS	61490
855.091796875	n/a	437808	STATUS	61501
855.783203125	n/a	438162	STATUS	61510
856.033203125	n/a	438290	STATUS	61450
857.533203125	n/a	439058	STATUS	61463
857.900390625	n/a	439246	STATUS	61471
858.17578125	n/a	439387	STATUS	61472
858.908203125	n/a	439762	STATUS	61480
859.916015625	n/a	440278	STATUS	61490
861.158203125	n/a	440914	STATUS	61500
861.849609375	n/a	441268	STATUS	61510
862.099609375	n/a	441396	STATUS	61450
863.599609375	n/a	442164	STATUS	61463
863.966796875	n/a	442352	STATUS	61471
864.2421875	n/a	442493	STATUS	61472
864.974609375	n/a	442868	STATUS	61480
865.984375	n/a	443385	STATUS	61490
867.3671875	n/a	444093	STATUS	61500
868.025390625	n/a	444430	STATUS	61510
868.275390625	n/a	444558	STATUS	61450
869.775390625	n/a	445326	STATUS	61468
870.142578125	n/a	445514	STATUS	61471
870.875	n/a	445889	STATUS	61472
871.150390625	n/a	446030	STATUS	61480
872.16015625	n/a	446547	STATUS	61490
873.384765625	n/a	447174	STATUS	61501
874.21875	n/a	447601	STATUS	61511
874.46875	n/a	447729	STATUS	61450
875.96875	n/a	448497	STATUS	61463
876.333984375	n/a	448684	STATUS	61471
876.609375	n/a	448825	STATUS	61472
877.34375	n/a	449201	STATUS	61480
878.3515625	n/a	449717	STATUS	61490
879.53515625	n/a	450323	STATUS	61501
880.185546875	n/a	450656	STATUS	61511
880.435546875	n/a	450784	STATUS	61450
881.935546875	n/a	451552	STATUS	61463
882.302734375	n/a	451740	STATUS	61471
882.576171875	n/a	451880	STATUS	61472
883.310546875	n/a	452256	STATUS	61480
884.318359375	n/a	452772	STATUS	61490
885.634765625	n/a	453446	STATUS	61501
886.16015625	n/a	453715	STATUS	61510
886.41015625	n/a	453843	STATUS	61450
887.91015625	n/a	454611	STATUS	61468
888.27734375	n/a	454799	STATUS	61471
889.009765625	n/a	455174	STATUS	61472
889.28515625	n/a	455315	STATUS	61480
890.294921875	n/a	455832	STATUS	61490
891.91015625	n/a	456659	STATUS	61501
892.677734375	n/a	457052	STATUS	61510
892.927734375	n/a	457180	STATUS	61450
894.427734375	n/a	457948	STATUS	61463
894.794921875	n/a	458136	STATUS	61471
895.0703125	n/a	458277	STATUS	61472
895.802734375	n/a	458652	STATUS	61480
896.810546875	n/a	459168	STATUS	61490
898.578125	n/a	460073	STATUS	61501
899.12890625	n/a	460355	STATUS	61510
899.37890625	n/a	460483	STATUS	61450
900.87890625	n/a	461251	STATUS	61463
901.244140625	n/a	461438	STATUS	61471
901.51953125	n/a	461579	STATUS	61472
902.25390625	n/a	461955	STATUS	61480
903.26171875	n/a	462471	STATUS	61490
904.62890625	n/a	463171	STATUS	61501
905.1875	n/a	463457	STATUS	61511
905.4375	n/a	463585	STATUS	61450
906.9375	n/a	464353	STATUS	61463
907.302734375	n/a	464540	STATUS	61471
907.578125	n/a	464681	STATUS	61472
908.3125	n/a	465057	STATUS	61480
909.3203125	n/a	465573	STATUS	61490
910.345703125	n/a	466098	STATUS	61501
911.0703125	n/a	466469	STATUS	61511
911.3203125	n/a	466597	STATUS	61450
912.8203125	n/a	467365	STATUS	61463
913.1875	n/a	467553	STATUS	61471
913.462890625	n/a	467694	STATUS	61472
914.1953125	n/a	468069	STATUS	61480
915.205078125	n/a	468586	STATUS	61490
916.61328125	n/a	469307	STATUS	61501
917.1875	n/a	469601	STATUS	61510
917.4375	n/a	469729	STATUS	61450
918.9375	n/a	470497	STATUS	61463
919.3046875	n/a	470685	STATUS	61471
919.580078125	n/a	470826	STATUS	61472
920.3125	n/a	471201	STATUS	61480
921.322265625	n/a	471718	STATUS	61490
922.50390625	n/a	472323	STATUS	61500
922.98046875	n/a	472567	STATUS	61510
923.23046875	n/a	472695	STATUS	61450
924.73046875	n/a	473463	STATUS	61468
925.09765625	n/a	473651	STATUS	61471
925.830078125	n/a	474026	STATUS	61472
926.10546875	n/a	474167	STATUS	61480
927.11328125	n/a	474683	STATUS	61490
928.421875	n/a	475353	STATUS	61501
928.98828125	n/a	475643	STATUS	61511
929.23828125	n/a	475771	STATUS	61450
930.73828125	n/a	476539	STATUS	61463
931.10546875	n/a	476727	STATUS	61471
931.380859375	n/a	476868	STATUS	61472
932.11328125	n/a	477243	STATUS	61480
933.123046875	n/a	477760	STATUS	61490
934.6484375	n/a	478541	STATUS	61500
935.2734375	n/a	478861	STATUS	61510
935.5234375	n/a	478989	STATUS	61450
937.0234375	n/a	479757	STATUS	61468
937.388671875	n/a	479944	STATUS	61471
938.123046875	n/a	480320	STATUS	61472
938.3984375	n/a	480461	STATUS	61480
939.40625	n/a	480977	STATUS	61490
940.83203125	n/a	481707	STATUS	61501
941.33203125	n/a	481963	STATUS	61510
941.58203125	n/a	482091	STATUS	61450
943.08203125	n/a	482859	STATUS	61468
943.447265625	n/a	483046	STATUS	61471
944.181640625	n/a	483422	STATUS	61472
944.45703125	n/a	483563	STATUS	61480
945.46484375	n/a	484079	STATUS	61490
946.78125	n/a	484753	STATUS	61501
947.40625	n/a	485073	STATUS	61511
947.65625	n/a	485201	STATUS	61450
949.15625	n/a	485969	STATUS	61463
949.5234375	n/a	486157	STATUS	61471
949.798828125	n/a	486298	STATUS	61472
950.53125	n/a	486673	STATUS	61480
951.541015625	n/a	487190	STATUS	61490
952.806640625	n/a	487838	STATUS	61501
953.548828125	n/a	488218	STATUS	61510
953.798828125	n/a	488346	STATUS	61450
955.298828125	n/a	489114	STATUS	61463
955.666015625	n/a	489302	STATUS	61471
955.94140625	n/a	489443	STATUS	61472
956.673828125	n/a	489818	STATUS	61480
957.681640625	n/a	490334	STATUS	61490
959.298828125	n/a	491162	STATUS	61501
959.93359375	n/a	491487	STATUS	61511
960.18359375	n/a	491615	STATUS	61450
961.68359375	n/a	492383	STATUS	61463
962.048828125	n/a	492570	STATUS	61471
962.32421875	n/a	492711	STATUS	61472
963.05859375	n/a	493087	STATUS	61480
964.06640625	n/a	493603	STATUS	61490
965.466796875	n/a	494320	STATUS	61501
965.94921875	n/a	494567	STATUS	61510
966.19921875	n/a	494695	STATUS	61450
967.69921875	n/a	495463	STATUS	61463
968.06640625	n/a	495651	STATUS	61471
968.341796875	n/a	495792	STATUS	61472
969.07421875	n/a	496167	STATUS	61480
970.083984375	n/a	496684	STATUS	61490
971.67578125	n/a	497499	STATUS	61501
972.30859375	n/a	497823	STATUS	61510
972.55859375	n/a	497951	STATUS	61450
974.05859375	n/a	498719	STATUS	61468
974.42578125	n/a	498907	STATUS	61471
975.158203125	n/a	499282	STATUS	61472
975.43359375	n/a	499423	STATUS	61480
976.44140625	n/a	499939	STATUS	61490
977.984375	n/a	500729	STATUS	61501
978.67578125	n/a	501083	STATUS	61511
978.92578125	n/a	501211	STATUS	61450
980.42578125	n/a	501979	STATUS	61468
980.79296875	n/a	502167	STATUS	61471
981.525390625	n/a	502542	STATUS	61472
981.80078125	n/a	502683	STATUS	61480
982.80859375	n/a	503199	STATUS	61490
985.751953125	n/a	504706	STATUS	61500
986.15234375	n/a	504911	STATUS	61511
986.40234375	n/a	505039	STATUS	61450
987.90234375	n/a	505807	STATUS	61468
988.267578125	n/a	505994	STATUS	61471
989.001953125	n/a	506370	STATUS	61472
989.27734375	n/a	506511	STATUS	61480
990.28515625	n/a	507027	STATUS	61490
991.568359375	n/a	507684	STATUS	61501
992.251953125	n/a	508034	STATUS	61511
992.501953125	n/a	508162	STATUS	61450
994.001953125	n/a	508930	STATUS	61463
994.369140625	n/a	509118	STATUS	61471
994.64453125	n/a	509259	STATUS	61472
995.376953125	n/a	509634	STATUS	61480
996.384765625	n/a	510150	STATUS	61490
997.626953125	n/a	510786	STATUS	61500
998.177734375	n/a	511068	STATUS	61511
1006.77734375	n/a	515471	STATUS	61694
1008.27734375	n/a	516239	STATUS	61450
1009.77734375	n/a	517007	STATUS	61463
1010.14453125	n/a	517195	STATUS	61471
1010.419921875	n/a	517336	STATUS	61472
1011.154296875	n/a	517712	STATUS	61480
1012.162109375	n/a	518228	STATUS	61490
1014.1875	n/a	519265	STATUS	61501
1014.9453125	n/a	519653	STATUS	61511
1015.1953125	n/a	519781	STATUS	61450
1016.6953125	n/a	520549	STATUS	61468
1017.0625	n/a	520737	STATUS	61471
1017.794921875	n/a	521112	STATUS	61472
1018.0703125	n/a	521253	STATUS	61480
1019.078125	n/a	521769	STATUS	61490
1020.228515625	n/a	522358	STATUS	61501
1020.845703125	n/a	522674	STATUS	61511
1021.095703125	n/a	522802	STATUS	61450
1022.595703125	n/a	523570	STATUS	61463
1022.962890625	n/a	523758	STATUS	61471
1023.23828125	n/a	523899	STATUS	61472
1023.970703125	n/a	524274	STATUS	61480
1024.978515625	n/a	524790	STATUS	61490
1026.205078125	n/a	525418	STATUS	61501
1026.87109375	n/a	525759	STATUS	61510
1027.12109375	n/a	525887	STATUS	61450
1028.62109375	n/a	526655	STATUS	61463
1028.98828125	n/a	526843	STATUS	61471
1029.263671875	n/a	526984	STATUS	61472
1029.99609375	n/a	527359	STATUS	61480
1031.005859375	n/a	527876	STATUS	61490
1032.171875	n/a	528473	STATUS	61501
1032.85546875	n/a	528823	STATUS	61511
1033.10546875	n/a	528951	STATUS	61450
1034.60546875	n/a	529719	STATUS	61463
1034.97265625	n/a	529907	STATUS	61471
1035.24609375	n/a	530047	STATUS	61472
1035.98046875	n/a	530423	STATUS	61480
1036.98828125	n/a	530939	STATUS	61490
1038.248046875	n/a	531584	STATUS	61500
1038.814453125	n/a	531874	STATUS	61510
1039.064453125	n/a	532002	STATUS	61450
1040.564453125	n/a	532770	STATUS	61463
1040.9296875	n/a	532957	STATUS	61471
1041.205078125	n/a	533098	STATUS	61472
1041.939453125	n/a	533474	STATUS	61480
1042.947265625	n/a	533990	STATUS	61490
1044.34765625	n/a	534707	STATUS	61500
1045.58984375	n/a	535343	STATUS	61510
1045.83984375	n/a	535471	STATUS	61450
1047.33984375	n/a	536239	STATUS	61468
1047.70703125	n/a	536427	STATUS	61471
1048.439453125	n/a	536802	STATUS	61472
1048.71484375	n/a	536943	STATUS	61480
1049.72265625	n/a	537459	STATUS	61490
1051.005859375	n/a	538116	STATUS	61501
1051.748046875	n/a	538496	STATUS	61511
1051.998046875	n/a	538624	STATUS	61450
1053.498046875	n/a	539392	STATUS	61463
1053.865234375	n/a	539580	STATUS	61471
1054.140625	n/a	539721	STATUS	61472
1054.873046875	n/a	540096	STATUS	61480
1055.880859375	n/a	540612	STATUS	61490
1057.140625	n/a	541257	STATUS	61500
1058.099609375	n/a	541748	STATUS	61510
1058.349609375	n/a	541876	STATUS	61450
1059.849609375	n/a	542644	STATUS	61463
1060.21484375	n/a	542831	STATUS	61471
1060.490234375	n/a	542972	STATUS	61472
1061.224609375	n/a	543348	STATUS	61480
1062.232421875	n/a	543864	STATUS	61490
1063.599609375	n/a	544564	STATUS	61500
1064.365234375	n/a	544956	STATUS	61511
1064.615234375	n/a	545084	STATUS	61450
1066.115234375	n/a	545852	STATUS	61468
1066.482421875	n/a	546040	STATUS	61471
1067.216796875	n/a	546416	STATUS	61472
1067.490234375	n/a	546556	STATUS	61480
1068.5	n/a	547073	STATUS	61490
1069.666015625	n/a	547670	STATUS	61501
1070.57421875	n/a	548135	STATUS	61511
1070.82421875	n/a	548263	STATUS	61450
1072.32421875	n/a	549031	STATUS	61463
