onset	duration	sample	type	value
397.486328125	n/a	203514	STATUS	61490
398.759765625	n/a	204166	STATUS	61500
399.52734375	n/a	204559	STATUS	61510
399.77734375	n/a	204687	STATUS	61450
401.27734375	n/a	205455	STATUS	61463
401.64453125	n/a	205643	STATUS	61471
401.919921875	n/a	205784	STATUS	61472
402.65234375	n/a	206159	STATUS	61480
403.66015625	n/a	206675	STATUS	61490
404.8203125	n/a	207269	STATUS	61501
405.63671875	n/a	207687	STATUS	61511
405.88671875	n/a	207815	STATUS	61450
407.38671875	n/a	208583	STATUS	61463
407.75390625	n/a	208771	STATUS	61471
408.02734375	n/a	208911	STATUS	61472
408.76171875	n/a	209287	STATUS	61480
409.76953125	n/a	209803	STATUS	61490
410.994140625	n/a	210430	STATUS	61501
411.669921875	n/a	210776	STATUS	61510
411.919921875	n/a	210904	STATUS	61450
413.419921875	n/a	211672	STATUS	61463
413.787109375	n/a	211860	STATUS	61471
414.0625	n/a	212001	STATUS	61472
414.794921875	n/a	212376	STATUS	61480
415.802734375	n/a	212892	STATUS	61490
417.037109375	n/a	213524	STATUS	61501
417.587890625	n/a	213806	STATUS	61510
417.837890625	n/a	213934	STATUS	61450
419.337890625	n/a	214702	STATUS	61468
419.703125	n/a	214889	STATUS	61471
420.4375	n/a	215265	STATUS	61472
420.712890625	n/a	215406	STATUS	61480
421.720703125	n/a	215922	STATUS	61490
422.98828125	n/a	216571	STATUS	61501
423.8203125	n/a	216997	STATUS	61511
424.0703125	n/a	217125	STATUS	61450
425.5703125	n/a	217893	STATUS	61463
425.9375	n/a	218081	STATUS	61471
426.212890625	n/a	218222	STATUS	61472
426.9453125	n/a	218597	STATUS	61480
427.955078125	n/a	219114	STATUS	61490
429.521484375	n/a	219916	STATUS	61501
430.49609375	n/a	220415	STATUS	61510
430.74609375	n/a	220543	STATUS	61450
432.24609375	n/a	221311	STATUS	61463
432.61328125	n/a	221499	STATUS	61471
432.888671875	n/a	221640	STATUS	61472
433.62109375	n/a	222015	STATUS	61480
434.630859375	n/a	222532	STATUS	61490
436.396484375	n/a	223436	STATUS	61501
437.49609375	n/a	223999	STATUS	61510
437.74609375	n/a	224127	STATUS	61450
439.248046875	n/a	224896	STATUS	61463
439.61328125	n/a	225083	STATUS	61471
439.888671875	n/a	225224	STATUS	61472
440.623046875	n/a	225600	STATUS	61480
441.630859375	n/a	226116	STATUS	61490
442.98828125	n/a	226811	STATUS	61501
443.755859375	n/a	227204	STATUS	61511
444.005859375	n/a	227332	STATUS	61450
445.505859375	n/a	228100	STATUS	61468
445.873046875	n/a	228288	STATUS	61471
446.60546875	n/a	228663	STATUS	61472
446.880859375	n/a	228804	STATUS	61480
447.888671875	n/a	229320	STATUS	61490
449.115234375	n/a	229948	STATUS	61501
449.806640625	n/a	230302	STATUS	61510
450.056640625	n/a	230430	STATUS	61450
451.556640625	n/a	231198	STATUS	61463
451.923828125	n/a	231386	STATUS	61471
452.197265625	n/a	231526	STATUS	61472
452.931640625	n/a	231902	STATUS	61480
453.939453125	n/a	232418	STATUS	61490
455.44921875	n/a	233191	STATUS	61500
456.041015625	n/a	233494	STATUS	61510
456.291015625	n/a	233622	STATUS	61450
457.791015625	n/a	234390	STATUS	61463
458.15625	n/a	234577	STATUS	61471
458.431640625	n/a	234718	STATUS	61472
459.166015625	n/a	235094	STATUS	61480
460.173828125	n/a	235610	STATUS	61490
461.32421875	n/a	236199	STATUS	61501
461.916015625	n/a	236502	STATUS	61510
462.166015625	n/a	236630	STATUS	61450
463.666015625	n/a	237398	STATUS	61463
464.033203125	n/a	237586	STATUS	61471
464.306640625	n/a	237726	STATUS	61472
465.041015625	n/a	238102	STATUS	61480
466.048828125	n/a	238618	STATUS	61490
467.474609375	n/a	239348	STATUS	61501
467.982421875	n/a	239608	STATUS	61510
468.232421875	n/a	239736	STATUS	61450
469.732421875	n/a	240504	STATUS	61463
470.099609375	n/a	240692	STATUS	61471
470.375	n/a	240833	STATUS	61472
471.107421875	n/a	241208	STATUS	61480
472.1171875	n/a	241725	STATUS	61490
473.341796875	n/a	242352	STATUS	61501
473.916015625	n/a	242646	STATUS	61510
474.166015625	n/a	242774	STATUS	61450
475.666015625	n/a	243542	STATUS	61463
476.033203125	n/a	243730	STATUS	61471
476.30859375	n/a	243871	STATUS	61472
477.041015625	n/a	244246	STATUS	61480
478.05078125	n/a	244763	STATUS	61490
479.658203125	n/a	245586	STATUS	61500
480.1171875	n/a	245821	STATUS	61510
480.3671875	n/a	245949	STATUS	61450
481.8671875	n/a	246717	STATUS	61463
482.234375	n/a	246905	STATUS	61471
482.509765625	n/a	247046	STATUS	61472
483.2421875	n/a	247421	STATUS	61480
484.25	n/a	247937	STATUS	61490
485.30859375	n/a	248479	STATUS	61501
485.775390625	n/a	248718	STATUS	61511
486.025390625	n/a	248846	STATUS	61450
487.525390625	n/a	249614	STATUS	61463
487.892578125	n/a	249802	STATUS	61471
488.16796875	n/a	249943	STATUS	61472
488.900390625	n/a	250318	STATUS	61480
489.91015625	n/a	250835	STATUS	61490
490.275390625	n/a	251022	STATUS	61501
491.234375	n/a	251513	STATUS	61511
491.484375	n/a	251641	STATUS	61450
492.984375	n/a	252409	STATUS	61463
493.3515625	n/a	252597	STATUS	61471
493.626953125	n/a	252738	STATUS	61472
494.359375	n/a	253113	STATUS	61480
495.369140625	n/a	253630	STATUS	61490
497.009765625	n/a	254470	STATUS	61500
497.5859375	n/a	254765	STATUS	61510
497.8359375	n/a	254893	STATUS	61450
499.3359375	n/a	255661	STATUS	61468
499.701171875	n/a	255848	STATUS	61471
500.435546875	n/a	256224	STATUS	61472
500.7109375	n/a	256365	STATUS	61480
501.71875	n/a	256881	STATUS	61490
502.8515625	n/a	257461	STATUS	61501
503.29296875	n/a	257687	STATUS	61510
503.54296875	n/a	257815	STATUS	61450
505.04296875	n/a	258583	STATUS	61468
505.41015625	n/a	258771	STATUS	61471
506.14453125	n/a	259147	STATUS	61472
506.419921875	n/a	259288	STATUS	61480
507.427734375	n/a	259804	STATUS	61490
508.7109375	n/a	260461	STATUS	61501
509.544921875	n/a	260888	STATUS	61511
509.794921875	n/a	261016	STATUS	61450
511.294921875	n/a	261784	STATUS	61468
511.66015625	n/a	261971	STATUS	61471
512.39453125	n/a	262347	STATUS	61472
512.669921875	n/a	262488	STATUS	61480
513.677734375	n/a	263004	STATUS	61490
514.76171875	n/a	263559	STATUS	61500
515.328125	n/a	263849	STATUS	61511
515.578125	n/a	263977	STATUS	61450
517.078125	n/a	264745	STATUS	61463
517.4453125	n/a	264933	STATUS	61471
517.720703125	n/a	265074	STATUS	61472
518.453125	n/a	265449	STATUS	61480
519.4609375	n/a	265965	STATUS	61490
520.494140625	n/a	266494	STATUS	61500
521.037109375	n/a	266772	STATUS	61510
528.3046875	n/a	270493	STATUS	61694
529.8046875	n/a	271261	STATUS	61450
531.3046875	n/a	272029	STATUS	61463
531.671875	n/a	272217	STATUS	61471
531.9453125	n/a	272357	STATUS	61472
532.6796875	n/a	272733	STATUS	61480
533.6875	n/a	273249	STATUS	61490
534.9375	n/a	273889	STATUS	61501
535.955078125	n/a	274410	STATUS	61510
536.205078125	n/a	274538	STATUS	61450
537.705078125	n/a	275306	STATUS	61468
538.072265625	n/a	275494	STATUS	61471
538.8046875	n/a	275869	STATUS	61472
539.080078125	n/a	276010	STATUS	61480
540.087890625	n/a	276526	STATUS	61490
541.505859375	n/a	277252	STATUS	61501
542.22265625	n/a	277619	STATUS	61511
542.47265625	n/a	277747	STATUS	61450
543.97265625	n/a	278515	STATUS	61468
544.337890625	n/a	278702	STATUS	61471
545.072265625	n/a	279078	STATUS	61472
545.34765625	n/a	279219	STATUS	61480
546.35546875	n/a	279735	STATUS	61490
547.60546875	n/a	280375	STATUS	61501
548.4140625	n/a	280789	STATUS	61511
548.6640625	n/a	280917	STATUS	61450
