onset	duration	sample	type	value
215.603515625	n/a	110390	STATUS	61450
217.103515625	n/a	111158	STATUS	61468
217.470703125	n/a	111346	STATUS	61471
218.203125	n/a	111721	STATUS	61472
218.478515625	n/a	111862	STATUS	61480
219.48828125	n/a	112379	STATUS	61490
221.037109375	n/a	113172	STATUS	61501
221.978515625	n/a	113654	STATUS	61510
222.228515625	n/a	113782	STATUS	61450
223.728515625	n/a	114550	STATUS	61463
224.095703125	n/a	114738	STATUS	61471
224.37109375	n/a	114879	STATUS	61472
225.103515625	n/a	115254	STATUS	61480
226.11328125	n/a	115771	STATUS	61490
227.796875	n/a	116633	STATUS	61500
228.572265625	n/a	117030	STATUS	61510
228.822265625	n/a	117158	STATUS	61450
230.322265625	n/a	117926	STATUS	61463
230.6875	n/a	118113	STATUS	61471
230.962890625	n/a	118254	STATUS	61472
231.697265625	n/a	118630	STATUS	61480
232.705078125	n/a	119146	STATUS	61490
234.421875	n/a	120025	STATUS	61500
235.0390625	n/a	120341	STATUS	61510
235.2890625	n/a	120469	STATUS	61450
236.7890625	n/a	121237	STATUS	61463
237.15625	n/a	121425	STATUS	61471
237.4296875	n/a	121565	STATUS	61472
238.1640625	n/a	121941	STATUS	61480
239.171875	n/a	122457	STATUS	61490
240.814453125	n/a	123298	STATUS	61501
241.697265625	n/a	123750	STATUS	61510
241.947265625	n/a	123878	STATUS	61450
243.447265625	n/a	124646	STATUS	61463
243.814453125	n/a	124834	STATUS	61471
244.08984375	n/a	124975	STATUS	61472
244.822265625	n/a	125350	STATUS	61480
245.83203125	n/a	125867	STATUS	61490
247.322265625	n/a	126630	STATUS	61501
248.564453125	n/a	127266	STATUS	61510
248.814453125	n/a	127394	STATUS	61450
250.314453125	n/a	128162	STATUS	61463
250.681640625	n/a	128350	STATUS	61471
250.95703125	n/a	128491	STATUS	61472
251.689453125	n/a	128866	STATUS	61480
252.69921875	n/a	129383	STATUS	61490
254.005859375	n/a	130052	STATUS	61501
255.181640625	n/a	130654	STATUS	61510
255.431640625	n/a	130782	STATUS	61450
256.931640625	n/a	131550	STATUS	61463
257.298828125	n/a	131738	STATUS	61471
257.57421875	n/a	131879	STATUS	61472
258.306640625	n/a	132254	STATUS	61480
259.31640625	n/a	132771	STATUS	61490
260.748046875	n/a	133504	STATUS	61501
261.44921875	n/a	133863	STATUS	61511
261.69921875	n/a	133991	STATUS	61450
263.19921875	n/a	134759	STATUS	61468
263.56640625	n/a	134947	STATUS	61471
264.298828125	n/a	135322	STATUS	61472
264.57421875	n/a	135463	STATUS	61480
265.58203125	n/a	135979	STATUS	61490
267.099609375	n/a	136756	STATUS	61501
267.8828125	n/a	137157	STATUS	61510
273.716796875	n/a	140144	STATUS	61694
275.216796875	n/a	140912	STATUS	61450
276.716796875	n/a	141680	STATUS	61463
277.083984375	n/a	141868	STATUS	61471
277.359375	n/a	142009	STATUS	61472
278.091796875	n/a	142384	STATUS	61480
279.099609375	n/a	142900	STATUS	61490
280.55859375	n/a	143647	STATUS	61501
281.400390625	n/a	144078	STATUS	61511
281.650390625	n/a	144206	STATUS	61450
283.150390625	n/a	144974	STATUS	61463
283.517578125	n/a	145162	STATUS	61471
283.79296875	n/a	145303	STATUS	61472
284.525390625	n/a	145678	STATUS	61480
285.533203125	n/a	146194	STATUS	61490
287.30078125	n/a	147099	STATUS	61501
288.208984375	n/a	147564	STATUS	61511
288.458984375	n/a	147692	STATUS	61450
289.958984375	n/a	148460	STATUS	61463
290.326171875	n/a	148648	STATUS	61471
290.6015625	n/a	148789	STATUS	61472
291.333984375	n/a	149164	STATUS	61480
292.34375	n/a	149681	STATUS	61490
294.1015625	n/a	150581	STATUS	61501
295.78515625	n/a	151443	STATUS	61510
296.03515625	n/a	151571	STATUS	61450
297.53515625	n/a	152339	STATUS	61468
