onset	duration	sample	type	value
269.626953125	n/a	138050	STATUS	61490
270.759765625	n/a	138630	STATUS	61500
271.40234375	n/a	138959	STATUS	61510
271.65234375	n/a	139087	STATUS	61450
273.15234375	n/a	139855	STATUS	61463
273.517578125	n/a	140042	STATUS	61471
273.79296875	n/a	140183	STATUS	61472
274.52734375	n/a	140559	STATUS	61480
275.53515625	n/a	141075	STATUS	61490
276.744140625	n/a	141694	STATUS	61501
277.435546875	n/a	142048	STATUS	61511
277.685546875	n/a	142176	STATUS	61450
279.185546875	n/a	142944	STATUS	61463
279.552734375	n/a	143132	STATUS	61471
279.828125	n/a	143273	STATUS	61472
280.560546875	n/a	143648	STATUS	61480
281.568359375	n/a	144164	STATUS	61490
283.01953125	n/a	144907	STATUS	61500
283.677734375	n/a	145244	STATUS	61511
283.927734375	n/a	145372	STATUS	61450
285.427734375	n/a	146140	STATUS	61468
285.794921875	n/a	146328	STATUS	61471
286.52734375	n/a	146703	STATUS	61472
286.802734375	n/a	146844	STATUS	61480
287.810546875	n/a	147360	STATUS	61490
289.044921875	n/a	147992	STATUS	61501
289.65234375	n/a	148303	STATUS	61511
289.90234375	n/a	148431	STATUS	61450
291.40234375	n/a	149199	STATUS	61463
291.76953125	n/a	149387	STATUS	61471
292.044921875	n/a	149528	STATUS	61472
292.77734375	n/a	149903	STATUS	61480
293.787109375	n/a	150420	STATUS	61490
294.75390625	n/a	150915	STATUS	61501
295.4375	n/a	151265	STATUS	61511
295.6875	n/a	151393	STATUS	61450
297.1875	n/a	152161	STATUS	61463
297.552734375	n/a	152348	STATUS	61471
297.828125	n/a	152489	STATUS	61472
298.5625	n/a	152865	STATUS	61480
299.5703125	n/a	153381	STATUS	61490
300.896484375	n/a	154060	STATUS	61501
301.662109375	n/a	154452	STATUS	61510
301.912109375	n/a	154580	STATUS	61450
303.412109375	n/a	155348	STATUS	61468
303.779296875	n/a	155536	STATUS	61471
304.51171875	n/a	155911	STATUS	61472
304.787109375	n/a	156052	STATUS	61480
305.796875	n/a	156569	STATUS	61490
307.029296875	n/a	157200	STATUS	61501
307.662109375	n/a	157524	STATUS	61510
307.912109375	n/a	157652	STATUS	61450
309.412109375	n/a	158420	STATUS	61463
309.779296875	n/a	158608	STATUS	61471
310.0546875	n/a	158749	STATUS	61472
310.787109375	n/a	159124	STATUS	61480
311.796875	n/a	159641	STATUS	61490
312.8046875	n/a	160157	STATUS	61500
313.48046875	n/a	160503	STATUS	61511
313.73046875	n/a	160631	STATUS	61450
315.23046875	n/a	161399	STATUS	61463
315.59765625	n/a	161587	STATUS	61471
315.87109375	n/a	161727	STATUS	61472
316.60546875	n/a	162103	STATUS	61480
317.61328125	n/a	162619	STATUS	61490
320.48828125	n/a	164091	STATUS	61501
321.373046875	n/a	164544	STATUS	61511
321.623046875	n/a	164672	STATUS	61450
323.123046875	n/a	165440	STATUS	61468
323.48828125	n/a	165627	STATUS	61471
324.22265625	n/a	166003	STATUS	61472
324.498046875	n/a	166144	STATUS	61480
325.505859375	n/a	166660	STATUS	61490
326.638671875	n/a	167240	STATUS	61501
327.197265625	n/a	167526	STATUS	61511
336.607421875	n/a	172344	STATUS	61694
338.107421875	n/a	173112	STATUS	61450
339.607421875	n/a	173880	STATUS	61463
339.97265625	n/a	174067	STATUS	61471
340.248046875	n/a	174208	STATUS	61472
340.982421875	n/a	174584	STATUS	61480
341.990234375	n/a	175100	STATUS	61490
343.232421875	n/a	175736	STATUS	61500
343.6484375	n/a	175949	STATUS	61510
343.8984375	n/a	176077	STATUS	61450
345.3984375	n/a	176845	STATUS	61463
345.765625	n/a	177033	STATUS	61471
346.041015625	n/a	177174	STATUS	61472
346.7734375	n/a	177549	STATUS	61480
347.783203125	n/a	178066	STATUS	61490
349.091796875	n/a	178736	STATUS	61501
349.69921875	n/a	179047	STATUS	61510
349.94921875	n/a	179175	STATUS	61450
351.44921875	n/a	179943	STATUS	61463
351.81640625	n/a	180131	STATUS	61471
352.091796875	n/a	180272	STATUS	61472
352.82421875	n/a	180647	STATUS	61480
353.833984375	n/a	181164	STATUS	61490
354.94140625	n/a	181731	STATUS	61501
355.474609375	n/a	182004	STATUS	61511
355.724609375	n/a	182132	STATUS	61450
357.224609375	n/a	182900	STATUS	61463
357.591796875	n/a	183088	STATUS	61471
357.8671875	n/a	183229	STATUS	61472
358.599609375	n/a	183604	STATUS	61480
359.609375	n/a	184121	STATUS	61490
360.783203125	n/a	184722	STATUS	61501
361.359375	n/a	185017	STATUS	61510
361.609375	n/a	185145	STATUS	61450
363.109375	n/a	185913	STATUS	61468
363.474609375	n/a	186100	STATUS	61471
364.208984375	n/a	186476	STATUS	61472
364.484375	n/a	186617	STATUS	61480
365.4921875	n/a	187133	STATUS	61490
366.359375	n/a	187577	STATUS	61501
366.91796875	n/a	187863	STATUS	61511
367.16796875	n/a	187991	STATUS	61450
368.66796875	n/a	188759	STATUS	61468
369.03515625	n/a	188947	STATUS	61471
369.767578125	n/a	189322	STATUS	61472
370.04296875	n/a	189463	STATUS	61480
371.05078125	n/a	189979	STATUS	61490
372.068359375	n/a	190500	STATUS	61500
372.501953125	n/a	190722	STATUS	61511
372.751953125	n/a	190850	STATUS	61450
374.251953125	n/a	191618	STATUS	61463
374.6171875	n/a	191805	STATUS	61471
374.892578125	n/a	191946	STATUS	61472
375.626953125	n/a	192322	STATUS	61480
376.634765625	n/a	192838	STATUS	61490
377.609375	n/a	193337	STATUS	61500
378.126953125	n/a	193602	STATUS	61511
378.376953125	n/a	193730	STATUS	61450
379.876953125	n/a	194498	STATUS	61468
380.244140625	n/a	194686	STATUS	61471
380.9765625	n/a	195061	STATUS	61472
381.251953125	n/a	195202	STATUS	61480
382.259765625	n/a	195718	STATUS	61490
383.501953125	n/a	196354	STATUS	61501
384.244140625	n/a	196734	STATUS	61510
384.494140625	n/a	196862	STATUS	61450
385.994140625	n/a	197630	STATUS	61468
386.361328125	n/a	197818	STATUS	61471
387.09375	n/a	198193	STATUS	61472
387.369140625	n/a	198334	STATUS	61480
388.376953125	n/a	198850	STATUS	61490
389.4765625	n/a	199413	STATUS	61500
390.052734375	n/a	199708	STATUS	61511
390.302734375	n/a	199836	STATUS	61450
391.802734375	n/a	200604	STATUS	61468
392.169921875	n/a	200792	STATUS	61471
392.90234375	n/a	201167	STATUS	61472
393.177734375	n/a	201308	STATUS	61480
394.185546875	n/a	201824	STATUS	61490
395.361328125	n/a	202426	STATUS	61501
395.912109375	n/a	202708	STATUS	61510
396.162109375	n/a	202836	STATUS	61450
397.662109375	n/a	203604	STATUS	61463
398.02734375	n/a	203791	STATUS	61471
398.302734375	n/a	203932	STATUS	61472
399.037109375	n/a	204308	STATUS	61480
400.044921875	n/a	204824	STATUS	61490
401.0703125	n/a	205349	STATUS	61501
401.427734375	n/a	205532	STATUS	61510
401.677734375	n/a	205660	STATUS	61450
403.177734375	n/a	206428	STATUS	61463
403.544921875	n/a	206616	STATUS	61471
403.8203125	n/a	206757	STATUS	61472
404.552734375	n/a	207132	STATUS	61480
405.5625	n/a	207649	STATUS	61490
406.853515625	n/a	208310	STATUS	61501
407.3046875	n/a	208541	STATUS	61510
407.5546875	n/a	208669	STATUS	61450
409.0546875	n/a	209437	STATUS	61463
409.419921875	n/a	209624	STATUS	61471
409.6953125	n/a	209765	STATUS	61472
410.4296875	n/a	210141	STATUS	61480
411.4375	n/a	210657	STATUS	61490
412.794921875	n/a	211352	STATUS	61501
413.396484375	n/a	211660	STATUS	61510
413.646484375	n/a	211788	STATUS	61450
415.146484375	n/a	212556	STATUS	61468
415.513671875	n/a	212744	STATUS	61471
416.24609375	n/a	213119	STATUS	61472
416.521484375	n/a	213260	STATUS	61480
417.529296875	n/a	213776	STATUS	61490
418.787109375	n/a	214420	STATUS	61501
419.3046875	n/a	214685	STATUS	61511
419.5546875	n/a	214813	STATUS	61450
421.0546875	n/a	215581	STATUS	61463
421.421875	n/a	215769	STATUS	61471
421.697265625	n/a	215910	STATUS	61472
422.4296875	n/a	216285	STATUS	61480
423.4375	n/a	216801	STATUS	61490
424.60546875	n/a	217399	STATUS	61501
425.296875	n/a	217753	STATUS	61510
425.546875	n/a	217881	STATUS	61450
427.046875	n/a	218649	STATUS	61468
427.4140625	n/a	218837	STATUS	61471
428.146484375	n/a	219212	STATUS	61472
428.421875	n/a	219353	STATUS	61480
429.4296875	n/a	219869	STATUS	61490
430.58984375	n/a	220463	STATUS	61501
431.330078125	n/a	220842	STATUS	61511
431.580078125	n/a	220970	STATUS	61450
433.080078125	n/a	221738	STATUS	61463
433.447265625	n/a	221926	STATUS	61471
433.72265625	n/a	222067	STATUS	61472
434.455078125	n/a	222442	STATUS	61480
435.46484375	n/a	222959	STATUS	61490
436.546875	n/a	223513	STATUS	61501
437.2890625	n/a	223893	STATUS	61510
437.5390625	n/a	224021	STATUS	61450
439.0390625	n/a	224789	STATUS	61463
439.40625	n/a	224977	STATUS	61471
439.681640625	n/a	225118	STATUS	61472
440.4140625	n/a	225493	STATUS	61480
441.423828125	n/a	226010	STATUS	61490
442.498046875	n/a	226560	STATUS	61500
443.255859375	n/a	226948	STATUS	61510
443.505859375	n/a	227076	STATUS	61450
445.005859375	n/a	227844	STATUS	61463
445.373046875	n/a	228032	STATUS	61471
445.6484375	n/a	228173	STATUS	61472
446.380859375	n/a	228548	STATUS	61480
447.390625	n/a	229065	STATUS	61490
448.732421875	n/a	229752	STATUS	61501
449.45703125	n/a	230123	STATUS	61511
449.70703125	n/a	230251	STATUS	61450
451.20703125	n/a	231019	STATUS	61468
451.57421875	n/a	231207	STATUS	61471
452.306640625	n/a	231582	STATUS	61472
452.58203125	n/a	231723	STATUS	61480
453.58984375	n/a	232239	STATUS	61490
454.8828125	n/a	232901	STATUS	61501
455.357421875	n/a	233144	STATUS	61510
455.607421875	n/a	233272	STATUS	61450
457.107421875	n/a	234040	STATUS	61463
457.474609375	n/a	234228	STATUS	61471
457.75	n/a	234369	STATUS	61472
458.482421875	n/a	234744	STATUS	61480
459.490234375	n/a	235260	STATUS	61490
460.640625	n/a	235849	STATUS	61501
462.6171875	n/a	236861	STATUS	61511
462.8671875	n/a	236989	STATUS	61450
464.3671875	n/a	237757	STATUS	61463
464.732421875	n/a	237944	STATUS	61471
465.0078125	n/a	238085	STATUS	61472
465.7421875	n/a	238461	STATUS	61480
466.75	n/a	238977	STATUS	61490
467.67578125	n/a	239451	STATUS	61501
468.208984375	n/a	239724	STATUS	61510
468.458984375	n/a	239852	STATUS	61450
469.958984375	n/a	240620	STATUS	61463
470.326171875	n/a	240808	STATUS	61471
470.599609375	n/a	240948	STATUS	61472
471.333984375	n/a	241324	STATUS	61480
472.341796875	n/a	241840	STATUS	61490
473.201171875	n/a	242280	STATUS	61501
473.7421875	n/a	242557	STATUS	61510
473.9921875	n/a	242685	STATUS	61450
475.4921875	n/a	243453	STATUS	61468
475.859375	n/a	243641	STATUS	61471
476.591796875	n/a	244016	STATUS	61472
476.8671875	n/a	244157	STATUS	61480
477.875	n/a	244673	STATUS	61490
478.79296875	n/a	245143	STATUS	61501
479.259765625	n/a	245382	STATUS	61511
479.509765625	n/a	245510	STATUS	61450
481.009765625	n/a	246278	STATUS	61463
481.376953125	n/a	246466	STATUS	61471
481.650390625	n/a	246606	STATUS	61472
482.384765625	n/a	246982	STATUS	61480
483.392578125	n/a	247498	STATUS	61490
484.54296875	n/a	248087	STATUS	61501
485.001953125	n/a	248322	STATUS	61511
485.251953125	n/a	248450	STATUS	61450
486.751953125	n/a	249218	STATUS	61468
487.119140625	n/a	249406	STATUS	61471
487.8515625	n/a	249781	STATUS	61472
488.126953125	n/a	249922	STATUS	61480
489.134765625	n/a	250438	STATUS	61490
