onset	duration	sample	type	value
297.556640625	n/a	152350	STATUS	61511
297.806640625	n/a	152478	STATUS	61450
299.306640625	n/a	153246	STATUS	61463
299.673828125	n/a	153434	STATUS	61471
299.94921875	n/a	153575	STATUS	61472
300.681640625	n/a	153950	STATUS	61480
301.69140625	n/a	154467	STATUS	61490
302.8828125	n/a	155077	STATUS	61501
303.44921875	n/a	155367	STATUS	61510
303.69921875	n/a	155495	STATUS	61450
305.19921875	n/a	156263	STATUS	61463
305.56640625	n/a	156451	STATUS	61471
305.841796875	n/a	156592	STATUS	61472
306.57421875	n/a	156967	STATUS	61480
307.58203125	n/a	157483	STATUS	61490
308.8828125	n/a	158149	STATUS	61500
309.43359375	n/a	158431	STATUS	61510
309.68359375	n/a	158559	STATUS	61450
311.18359375	n/a	159327	STATUS	61463
311.55078125	n/a	159515	STATUS	61471
311.82421875	n/a	159655	STATUS	61472
312.55859375	n/a	160031	STATUS	61480
313.56640625	n/a	160547	STATUS	61490
314.716796875	n/a	161136	STATUS	61500
315.19140625	n/a	161379	STATUS	61511
315.44140625	n/a	161507	STATUS	61450
316.94140625	n/a	162275	STATUS	61468
317.30859375	n/a	162463	STATUS	61471
318.041015625	n/a	162838	STATUS	61472
318.31640625	n/a	162979	STATUS	61480
319.326171875	n/a	163496	STATUS	61490
320.349609375	n/a	164020	STATUS	61501
320.875	n/a	164289	STATUS	61510
321.125	n/a	164417	STATUS	61450
322.625	n/a	165185	STATUS	61463
322.9921875	n/a	165373	STATUS	61471
323.267578125	n/a	165514	STATUS	61472
324	n/a	165889	STATUS	61480
325.009765625	n/a	166406	STATUS	61490
325.966796875	n/a	166896	STATUS	61501
326.751953125	n/a	167298	STATUS	61510
327.001953125	n/a	167426	STATUS	61450
328.501953125	n/a	168194	STATUS	61463
328.8671875	n/a	168381	STATUS	61471
329.142578125	n/a	168522	STATUS	61472
329.876953125	n/a	168898	STATUS	61480
330.884765625	n/a	169414	STATUS	61490
332.017578125	n/a	169994	STATUS	61501
332.642578125	n/a	170314	STATUS	61510
332.892578125	n/a	170442	STATUS	61450
334.392578125	n/a	171210	STATUS	61468
334.759765625	n/a	171398	STATUS	61471
335.494140625	n/a	171774	STATUS	61472
335.767578125	n/a	171914	STATUS	61480
336.77734375	n/a	172431	STATUS	61490
338.2265625	n/a	173173	STATUS	61501
338.859375	n/a	173497	STATUS	61511
339.109375	n/a	173625	STATUS	61450
340.611328125	n/a	174394	STATUS	61468
340.9765625	n/a	174581	STATUS	61471
341.7109375	n/a	174957	STATUS	61472
341.986328125	n/a	175098	STATUS	61480
342.994140625	n/a	175614	STATUS	61490
344.953125	n/a	176617	STATUS	61500
345.78515625	n/a	177043	STATUS	61511
346.03515625	n/a	177171	STATUS	61450
347.53515625	n/a	177939	STATUS	61468
347.90234375	n/a	178127	STATUS	61471
348.63671875	n/a	178503	STATUS	61472
348.91015625	n/a	178643	STATUS	61480
349.919921875	n/a	179160	STATUS	61490
350.9609375	n/a	179693	STATUS	61501
351.578125	n/a	180009	STATUS	61511
351.828125	n/a	180137	STATUS	61450
353.328125	n/a	180905	STATUS	61463
353.6953125	n/a	181093	STATUS	61471
353.970703125	n/a	181234	STATUS	61472
354.703125	n/a	181609	STATUS	61480
355.7109375	n/a	182125	STATUS	61490
356.828125	n/a	182697	STATUS	61501
357.4609375	n/a	183021	STATUS	61511
357.7109375	n/a	183149	STATUS	61450
359.2109375	n/a	183917	STATUS	61468
359.578125	n/a	184105	STATUS	61471
360.3125	n/a	184481	STATUS	61472
360.587890625	n/a	184622	STATUS	61480
361.595703125	n/a	185138	STATUS	61490
362.6953125	n/a	185701	STATUS	61501
363.279296875	n/a	186000	STATUS	61511
363.529296875	n/a	186128	STATUS	61450
365.029296875	n/a	186896	STATUS	61468
365.396484375	n/a	187084	STATUS	61471
366.12890625	n/a	187459	STATUS	61472
366.404296875	n/a	187600	STATUS	61480
367.412109375	n/a	188116	STATUS	61490
368.470703125	n/a	188658	STATUS	61501
368.98828125	n/a	188923	STATUS	61511
369.23828125	n/a	189051	STATUS	61450
370.73828125	n/a	189819	STATUS	61463
371.103515625	n/a	190006	STATUS	61471
371.37890625	n/a	190147	STATUS	61472
372.11328125	n/a	190523	STATUS	61480
373.12109375	n/a	191039	STATUS	61490
374.35546875	n/a	191671	STATUS	61501
374.87109375	n/a	191935	STATUS	61510
375.12109375	n/a	192063	STATUS	61450
376.62109375	n/a	192831	STATUS	61463
376.98828125	n/a	193019	STATUS	61471
377.263671875	n/a	193160	STATUS	61472
377.99609375	n/a	193535	STATUS	61480
379.005859375	n/a	194052	STATUS	61490
380.36328125	n/a	194747	STATUS	61501
381.072265625	n/a	195110	STATUS	61511
381.322265625	n/a	195238	STATUS	61450
382.822265625	n/a	196006	STATUS	61463
383.189453125	n/a	196194	STATUS	61471
383.462890625	n/a	196334	STATUS	61472
384.197265625	n/a	196710	STATUS	61480
385.205078125	n/a	197226	STATUS	61490
386.2890625	n/a	197781	STATUS	61501
387.15625	n/a	198225	STATUS	61510
387.40625	n/a	198353	STATUS	61450
388.90625	n/a	199121	STATUS	61463
389.2734375	n/a	199309	STATUS	61471
389.546875	n/a	199449	STATUS	61472
390.28125	n/a	199825	STATUS	61480
391.2890625	n/a	200341	STATUS	61490
392.240234375	n/a	200828	STATUS	61501
392.880859375	n/a	201156	STATUS	61510
393.130859375	n/a	201284	STATUS	61450
394.630859375	n/a	202052	STATUS	61463
394.998046875	n/a	202240	STATUS	61471
395.2734375	n/a	202381	STATUS	61472
396.005859375	n/a	202756	STATUS	61480
397.015625	n/a	203273	STATUS	61490
398.005859375	n/a	203780	STATUS	61501
399.2890625	n/a	204437	STATUS	61510
399.5390625	n/a	204565	STATUS	61450
401.041015625	n/a	205334	STATUS	61468
401.40625	n/a	205521	STATUS	61471
402.140625	n/a	205897	STATUS	61472
402.416015625	n/a	206038	STATUS	61480
403.423828125	n/a	206554	STATUS	61490
404.83984375	n/a	207279	STATUS	61501
406.0234375	n/a	207885	STATUS	61511
406.2734375	n/a	208013	STATUS	61450
407.7734375	n/a	208781	STATUS	61468
408.140625	n/a	208969	STATUS	61471
408.873046875	n/a	209344	STATUS	61472
409.1484375	n/a	209485	STATUS	61480
410.158203125	n/a	210002	STATUS	61490
411.416015625	n/a	210646	STATUS	61501
412.140625	n/a	211017	STATUS	61510
412.390625	n/a	211145	STATUS	61450
413.890625	n/a	211913	STATUS	61463
414.2578125	n/a	212101	STATUS	61471
414.533203125	n/a	212242	STATUS	61472
415.265625	n/a	212617	STATUS	61480
416.275390625	n/a	213134	STATUS	61490
417.19921875	n/a	213607	STATUS	61501
417.716796875	n/a	213872	STATUS	61510
417.966796875	n/a	214000	STATUS	61450
419.466796875	n/a	214768	STATUS	61463
419.833984375	n/a	214956	STATUS	61471
420.107421875	n/a	215096	STATUS	61472
420.841796875	n/a	215472	STATUS	61480
421.849609375	n/a	215988	STATUS	61490
423.109375	n/a	216633	STATUS	61501
423.6171875	n/a	216893	STATUS	61510
423.8671875	n/a	217021	STATUS	61450
425.3671875	n/a	217789	STATUS	61463
425.734375	n/a	217977	STATUS	61471
426.0078125	n/a	218117	STATUS	61472
426.7421875	n/a	218493	STATUS	61480
427.75	n/a	219009	STATUS	61490
428.94140625	n/a	219619	STATUS	61501
429.4921875	n/a	219901	STATUS	61511
429.7421875	n/a	220029	STATUS	61450
431.2421875	n/a	220797	STATUS	61468
431.609375	n/a	220985	STATUS	61471
432.341796875	n/a	221360	STATUS	61472
432.6171875	n/a	221501	STATUS	61480
433.625	n/a	222017	STATUS	61490
434.884765625	n/a	222662	STATUS	61501
435.443359375	n/a	222948	STATUS	61511
435.693359375	n/a	223076	STATUS	61450
437.193359375	n/a	223844	STATUS	61463
437.55859375	n/a	224031	STATUS	61471
437.833984375	n/a	224172	STATUS	61472
438.568359375	n/a	224548	STATUS	61480
439.576171875	n/a	225064	STATUS	61490
440.8671875	n/a	225725	STATUS	61501
441.42578125	n/a	226011	STATUS	61510
441.67578125	n/a	226139	STATUS	61450
443.17578125	n/a	226907	STATUS	61463
443.54296875	n/a	227095	STATUS	61471
443.818359375	n/a	227236	STATUS	61472
444.55078125	n/a	227611	STATUS	61480
445.560546875	n/a	228128	STATUS	61490
446.66015625	n/a	228691	STATUS	61501
447.234375	n/a	228985	STATUS	61510
447.484375	n/a	229113	STATUS	61450
448.986328125	n/a	229882	STATUS	61468
449.3515625	n/a	230069	STATUS	61471
450.0859375	n/a	230445	STATUS	61472
450.361328125	n/a	230586	STATUS	61480
451.369140625	n/a	231102	STATUS	61490
452.634765625	n/a	231750	STATUS	61501
453.302734375	n/a	232092	STATUS	61511
453.552734375	n/a	232220	STATUS	61450
455.052734375	n/a	232988	STATUS	61463
455.419921875	n/a	233176	STATUS	61471
455.693359375	n/a	233316	STATUS	61472
456.427734375	n/a	233692	STATUS	61480
457.435546875	n/a	234208	STATUS	61490
458.77734375	n/a	234895	STATUS	61500
459.51171875	n/a	235271	STATUS	61510
459.76171875	n/a	235399	STATUS	61450
461.26171875	n/a	236167	STATUS	61463
461.62890625	n/a	236355	STATUS	61471
461.90234375	n/a	236495	STATUS	61472
462.63671875	n/a	236871	STATUS	61480
463.64453125	n/a	237387	STATUS	61490
465.037109375	n/a	238100	STATUS	61501
465.62890625	n/a	238403	STATUS	61510
465.87890625	n/a	238531	STATUS	61450
467.37890625	n/a	239299	STATUS	61463
467.74609375	n/a	239487	STATUS	61471
468.01953125	n/a	239627	STATUS	61472
468.75390625	n/a	240003	STATUS	61480
